LAPORAN KAS BCA DISMA BULAN JANUARI 2026;;;;;;
;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;
;;;;;;
;; Rp	10.859.879,30 ;;; Rp	10.859.879,30 ;
;Uang THR 2026 Pak Ifan;;; Rp	500.000,00 ; Rp	11.664.880,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	16.000.000,00 ;; Rp	27.664.880,92 ;
;Hampers Lebaran Client 17Maret'26;;; Rp	550.000,00 ; Rp	27.114.880,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	27.112.380,92 ;
;Uang Belanja Hilman 17Maret'26;;; Rp	1.248.000,00 ; Rp	25.864.380,92 ;
;Pembelian Delta Adib 17Maret'26;;; Rp	1.224.000,00 ; Rp	24.640.380,92 ;
;Pembelian Safira 17Maret'26;;; Rp	435.000,00 ; Rp	24.205.380,92 ;
;Pembelian Rafflesia 17Maret'26;;; Rp	350.000,00 ; Rp	23.855.380,92 ;
;Uang Operasional Rifai 17Maret'26;;; Rp	22.000,00 ; Rp	23.833.380,92 ;
;Hampers Client Disma;;; Rp	1.600.000,00 ; Rp	22.233.380,92 ;
;Pembelian Rafflesia 17Maret'26;;; Rp	1.110.000,00 ; Rp	21.123.380,92 ;
;Uang Belanja Hilman 18Maret'26;;; Rp	7.000.000,00 ; Rp	14.123.380,92 ;
;Uang Lembur Rifai 14Maret'26;;; Rp	50.000,00 ; Rp	14.073.380,92 ;
;Pembelian Safira 18Maret'26;;; Rp	870.000,00 ; Rp	13.203.380,92 ;
;Pembelian AgroBoga 5Maret'26;;; Rp	2.200.000,00 ; Rp	11.003.380,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	11.000.880,92 ;
;Uang Belanja Hilman 19Maret'26;;; Rp	1.000.000,00 ; Rp	10.000.880,92 ;
18-Mar;Pembelian Sofian 18Maret'26;;; Rp	502.500,00 ; Rp	9.498.380,92 ;
;Pembelian Delta Adib 18Maret'26;;; Rp	1.296.000,00 ; Rp	8.202.380,92 ;
;Uang Belanja Hilman 19Maret'26;;; Rp	6.500.000,00 ; Rp	1.702.380,92 ;
;Uang Lembur Rifai 18Maret'26;;; Rp	200.000,00 ; Rp	1.502.380,92 ;
;Uang Lembur Pak Purnomo 18Maret'26;;; Rp	200.000,00 ; Rp	1.302.380,92 ;
;Uang Lembur Sifa 18Maret'26;;; Rp	200.000,00 ; Rp	1.102.380,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	40.000.000,00 ;; Rp	41.102.380,92 ;
19-Mar;Uang Operasional Harun 19Maret'26;;; Rp	52.000,00 ; Rp	41.050.380,92 ;
20-Mar;Uang Lembur Rifai 19Maret'26;;; Rp	250.000,00 ; Rp	40.800.380,92 ;
;Uang Lembur Harun 19-20Maret'26;;; Rp	500.000,00 ; Rp	40.300.380,92 ;
;Kasbon AA Utom 20Maret'26;;; Rp	5.000.000,00 ; Rp	35.300.380,92 ;
;Biaya Adm;;; Rp	20.000,00 ; Rp	35.280.380,92 ;
24-Mar;Pembelian Lestari 25Maret'26;;; Rp	1.385.000,00 ; Rp	33.895.380,92 ;
;Uang Belanja Hilman 25Maret'26;;; Rp	6.000.000,00 ; Rp	27.895.380,92 ;
25-Mar;Uang Belanja Hilman 18Maret'26;;; Rp	47.000,00 ; Rp	27.848.380,92 ;
;Pembelian Delta Adib 19Maret'26;;; Rp	972.000,00 ; Rp	26.876.380,92 ;
;Pembelian Delta Adib 25Maret'26;;; Rp	180.000,00 ; Rp	26.696.380,92 ;
;Pembelian Safira 25Maret'26;;; Rp	875.000,00 ; Rp	25.821.380,92 ;
;Pembelian AgroBoga 11Maret'26;;; Rp	2.200.000,00 ; Rp	23.621.380,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	23.618.880,92 ;
;Uang Operasional Harun 25Maret'26;;; Rp	52.000,00 ; Rp	23.566.880,92 ;
;Uang Lembur Rifai 19Maret'26;;; Rp	200.000,00 ; Rp	23.366.880,92 ;
;Uang Lembur Rifai 25Maret'26;;; Rp	150.000,00 ; Rp	23.216.880,92 ;
;Uang Belanja Hilman 26Maret'26;;; Rp	7.500.000,00 ; Rp	15.716.880,92 ;
26-Mar;Pembelian Tissue Plenty Kitchen Towel@2Pcs 24Pack Tokopedia 26Februari'26;;; Rp	341.560,00 ; Rp	15.375.320,92 ;
;Uang Harian Harun 25Maret'26;;; Rp	150.000,00 ; Rp	15.225.320,92 ;
;Pembelian Mitra Kirim 26Maret'26;;; Rp	365.510,00 ; Rp	14.859.810,92 ;
;Pembelian La Fonte Spaghetti @1Kg 10Pack Shopee 26Maret'26;;; Rp	293.509,00 ; Rp	14.566.301,92 ;
;Pembelian Tissue Livi Kotak@150Lbr 60Pack Shopee 26Maret'26;;; Rp	176.499,00 ; Rp	14.389.802,92 ;
;Pembelian Permesan Block anchor@800Gr 1Pack Shopee 26Maret'26;;; Rp	275.800,00 ; Rp	14.114.002,92 ;
;Pembelian Sunquick Lemon@300Ml 3Btl Shopee 26Maret'26;;; Rp	110.000,00 ; Rp	14.004.002,92 ;
;Pembelian Milac Cooking Cream@1Liter 1Pack Shopee 26Maret'26;;; Rp	89.500,00 ; Rp	13.914.502,92 ;
;Pembelian Diamond Fresh Milk Plain@1Liter 24Pack Shopee 26Maret'26;;; Rp	557.770,00 ; Rp	13.356.732,92 ;
;Pembelian HijrahFood 26Maret'26;;; Rp	1.985.500,00 ; Rp	11.371.232,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	60.000.000,00 ;; Rp	71.371.232,92 ;
;Uang Operasional Harun 26Maret'26;;; Rp	50.000,00 ; Rp	71.321.232,92 ;
;Pembelian Sinar Jaya99 26Maret'26;;; Rp	750.000,00 ; Rp	70.571.232,92 ;
;Uang Belanja Hilman 25Maret'26;;; Rp	2.858.000,00 ; Rp	67.713.232,92 ;
;Pembelian Lestari 26Maret'26;;; Rp	2.750.000,00 ; Rp	64.963.232,92 ;
;Pembelian Rich Gold Whipping Cream@1Liter 2Pack Shopee 26Maret'26;;; Rp	127.288,00 ; Rp	64.835.944,92 ;
;Pembelian Delta Adib 26Maret'26;;; Rp	360.000,00 ; Rp	64.475.944,92 ;
;Tagihan Kyo Jatiwaringin 26Januari-1Februari'26;; Rp	4.245.000,00 ;; Rp	68.720.944,92 ;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 10Pack Shopee 26Maret'26;;; Rp	1.476.500,00 ; Rp	67.244.444,92 ;
;Pembelian Mitra Kirim 26Maret'26;;; Rp	950.000,00 ; Rp	66.294.444,92 ;
;Uang Belanja Hilman 27Maret'26;;; Rp	14.000.000,00 ; Rp	52.294.444,92 ;
;Uang Harian Harun 26Maret'26;;; Rp	150.000,00 ; Rp	52.144.444,92 ;
27-Mar;Marketing;;; Rp	60.000,00 ; Rp	52.084.444,92 ;
;Marketing;;; Rp	101.000,00 ; Rp	51.983.444,92 ;
;Tagihan Narasa 9-15 Februari'26;; Rp	588.750,00 ;; Rp	52.572.194,92 ;
;Pembelian Sosis Kimbo 25Pcs 10Pack Shopee 27Maret'26;;; Rp	359.000,00 ; Rp	52.213.194,92 ;
;Pembelian Prochiz Premium Cheddar@2kg 2Pack Shopee 27Maret'26;;; Rp	289.000,00 ; Rp	51.924.194,92 ;
;Pembelian Sajiku Tepung Serbaguna@900 Gr 14Pack Shopee 27Maret'26;;; Rp	335.000,00 ; Rp	51.589.194,92 ;
;Pembelian Sajiku Tepung Serbaguna@900 Gr 10Pack Shopee 27Maret'26;;; Rp	283.000,00 ; Rp	51.306.194,92 ;
;Pembelian AA Utom 1-7Maret'26;;; Rp	7.102.000,00 ; Rp	44.204.194,92 ;
;Biaya Bank;;; Rp	2.500,00 ; Rp	44.201.694,92 ;
;Pembelian Tasmi 4 Maret'26;;; Rp	5.250.000,00 ; Rp	38.951.694,92 ;
;Pembelian Suminto 1-5Maret'26;;; Rp	855.000,00 ; Rp	38.096.694,92 ;
;Pembelian Aldi 1-7Maret'26;;; Rp	17.218.750,00 ; Rp	20.877.944,92 ;
;Uang Kembalian Belanja Hilman 19Maret'26;; Rp	1.553.000,00 ;; Rp	22.430.944,92 ;
;Uang Kembalian Belanja Hilman 26Maret'26;; Rp	2.608.000,00 ;; Rp	25.038.944,92 ;
;Uang Belanja Hilman 28Maret'26;;; Rp	4.000.000,00 ; Rp	21.038.944,92 ;
28-Mar;Uang Belanja Hilman 27Maret'26;;; Rp	646.000,00 ; Rp	20.392.944,92 ;
;Pembelian Delta Adib 27Maret'26;;; Rp	252.000,00 ; Rp	20.140.944,92 ;
;Pembelian Delta Adib 28Maret'26;;; Rp	108.000,00 ; Rp	20.032.944,92 ;
;Uang Belanja Hilman 30Maret'26;;; Rp	2.000.000,00 ; Rp	18.032.944,92 ;
29-Mar;Tagihan Kyo Jatiwaringin 2-8Februari'26 & Tagihan Kyo Astha 2-15Februari'26;; Rp	4.418.000,00 ;; Rp	22.450.944,92 ;
30-Mar;Uang Belanja Hilman 30Maret'26;;; Rp	3.000.000,00 ; Rp	19.450.944,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 7 Pack Shopee 30Maret'26;;; Rp	358.600,00 ; Rp	19.092.344,92 ;
;Pembelian Gula Batu Putih @500Gr 11 Pack Shopee 30Maret'26;;; Rp	179.850,00 ; Rp	18.912.494,92 ;
;Pembelian Madu Uray@875Ml 4Btl Shopee 30Maret'26;;; Rp	677.400,00 ; Rp	18.235.094,92 ;
;Pengembalian Dana Refund Sajiku Tepung Serbaguna@900Gr 6Pack Shopee 30Maret'26;; Rp	169.200,00 ;; Rp	18.404.294,92 ;
;Pembelian Delta Adib 30Maret'26;;; Rp	936.000,00 ; Rp	17.468.294,92 ;
;Marketing;;; Rp	59.000,00 ; Rp	17.409.294,92 ;
;Pembelian Mitra Kirim 30Maret'26;;; Rp	770.000,00 ; Rp	16.639.294,92 ;
;Pembelian Mamasuka Mayonaise@1Kg 10 Pack Shopee 30Maret'26;;; Rp	517.000,00 ; Rp	16.122.294,92 ;
;Pembelian Sofian 31Maret'26;;; Rp	502.500,00 ; Rp	15.619.794,92 ;
;Uang Belanja Hilman 31Maret'26;;; Rp	7.500.000,00 ; Rp	8.119.794,92 ;
31-Mar;Pembelian Kertas Thermal 80x80 12Roll Shopee 31Maret'26;;; Rp	167.300,00 ; Rp	7.952.494,92 ;
;Pembelian Sarung Tangan Samrock @50Pcs 8Pack Shopee 31Maret'26;;; Rp	487.220,00 ; Rp	7.465.274,92 ;
;Pembelian Cocoa Nibs@1Kg 4Pack Shopee 31Marer'26;;; Rp	924.000,00 ; Rp	6.541.274,92 ;
;Pembelian Grapeseed Oil Borges@1Liter 5Btl Shopee 31Maret'26;;; Rp	674.428,00 ; Rp	5.866.846,92 ;
;Pembelian Baking Paper Coklat 6Roll Shopee 31Maret'26;;; Rp	92.778,00 ; Rp	5.774.068,92 ;
;Pembelian Delmonte Sauce Sambal Sachet@8Gr Isi 24Pcs 60 Pack Shopee 31Maret'26;;; Rp	398.060,00 ; Rp	5.376.008,92 ;
;Pembelian Lestari 31Maret'26;;; Rp	810.000,00 ; Rp	4.566.008,92 ;
;Pembelian Akena 31Maret'26;;; Rp	344.200,00 ; Rp	4.221.808,92 ;
;Tagihan Narasa 9-15 Maret'26;; Rp	1.028.000,00 ;; Rp	5.249.808,92 ;
;Pembelian Delta Adib 31Maret'26;;; Rp	1.080.000,00 ; Rp	4.169.808,92 ;
;Disma Operasional Cost Dari Bank Bri;; Rp	40.000.000,00 ;; Rp	44.169.808,92 ;
;Pembelian Minyak Vipco @1liter 12Pack Shopee 31Maret'26;;; Rp	282.493,00 ; Rp	43.887.315,92 ;
;Pembelian Mitra Kirim 31Maret'26;;; Rp	1.540.000,00 ; Rp	42.347.315,92 ;
;Marketing;;; Rp	201.000,00 ; Rp	42.146.315,92 ;
;Marketing;;; Rp	101.000,00 ; Rp	42.045.315,92 ;
;Uang Belanja Hilman 1April'26;;; Rp	5.000.000,00 ; Rp	37.045.315,92 ;
;Bunga;; Rp	291,26 ;; Rp	37.045.607,18 ;
;Pajak;;; Rp	58,25 ; Rp	37.045.548,93 ;
;;;;;;
;;;;;;
;Saldo Awal :; Rp	7.587.256,92 ;;;;
;Mutasi Kredit :; Rp	666.906.141,26 ;;;;
;Mutasi Debet :; Rp	637.447.849,25 ;;;;
;Saldo Akhir :; Rp	37.045.548,93 ;;;;


LAPORAN KAS BCA DISMA BULAN APRIL 2026;;;;;;;
;;;;;;;
TGL;KETERANGAN;SALDO AWAL;KAS MASUK;KAS KELUAR;SALDO AKHIR;;
;;;;;;;
;; Rp	37.045.548,93 ;;; Rp	37.045.548,93 ;;
01-Apr;Pengembalian Dana Refund Minyak Vipco@1Liter 12Pack Shopee 31Maret'26;; Rp	282.493,00 ;; Rp	37.328.041,93 ;;
;Pembelian Tissue See-U Hand Towel Brown@20Pack 5Ctn Shopee 1April'26;;; Rp	476.978,00 ; Rp	36.851.063,93 ;;
;Pembelian Delmonte Sauce Sambal Sachet@8Gr Isi 24Pcs 40Pack Shopee 1April'26;;; Rp	272.040,00 ; Rp	36.579.023,93 ;;
;Marketing;;; Rp	100.000,00 ; Rp	36.479.023,93 ;;
;Uang Belanja Hilman 1April'26;;; Rp	403.000,00 ; Rp	36.076.023,93 ;;
;Uang Operasional Rifai 1April'26;;; Rp	52.000,00 ; Rp	36.024.023,93 ;;
;Pembelian Biji Jali@1Kg 2Pack Shopee 1April'26;;; Rp	155.200,00 ; Rp	35.868.823,93 ;;
;Pembelian Delta Adib 1April'26;;; Rp	360.000,00 ; Rp	35.508.823,93 ;;
;Pembelian Sinar Jay99 1 April'26;;; Rp	2.250.000,00 ; Rp	33.258.823,93 ;;
;Marketing;;; Rp	85.000,00 ; Rp	33.173.823,93 ;;
;Uang Kembalian Belanja Hilman 31Maret'26;; Rp	527.000,00 ;; Rp	33.700.823,93 ;;
;Uang Kembalian Belanja Hilman 28Maret'26;; Rp	770.000,00 ;; Rp	34.470.823,93 ;;
;Uang Belanja Hilman 2April'26;;; Rp	5.000.000,00 ; Rp	29.470.823,93 ;;
02-Apr;Pembelian Kentang Aviko Straight Cut@2,5Kg 5Pack Shopee 2April'26;;; Rp	314.500,00 ; Rp	29.156.323,93 ;;
;Pembelian Kentang Aviko Straight Cut@2,5Kg 5Pack Shopee 2April'26;;; Rp	317.950,00 ; Rp	28.838.373,93 ;;
;Pembelian Agro Boga 19Maret'26;;; Rp	2.250.000,00 ; Rp	26.588.373,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	26.585.873,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	50.000.000,00 ;; Rp	76.585.873,93 ;;
;Pembelian Minyak Vipco@1Kg 10Pack Shopee 2April'26;;; Rp	280.800,00 ; Rp	76.305.073,93 ;;
;Pembelian Salted Egg Yolk Golden Isi 20 Pcs 30Pack Shopee 2April'26;;; Rp	4.428.747,00 ; Rp	71.876.326,93 ;;
;Pembelian Sanremo Macaroni Elbow@500Gr 2Pack Shopee 2April'26;;; Rp	57.300,00 ; Rp	71.819.026,93 ;;
;Pembelian Sagu Tani Cap Pak Tani @500Gr 20 Pack Shopee 2April'26;;; Rp	163.950,00 ; Rp	71.655.076,93 ;;
;Uang Belanja Hilman 2April'26;;; Rp	1.001.000,00 ; Rp	70.654.076,93 ;;
;Jasa Bongkar Pasang Tv Disma 2April'26;;; Rp	175.000,00 ; Rp	70.479.076,93 ;;
;Uang Lembur Rifai 1April'26;;; Rp	50.000,00 ; Rp	70.429.076,93 ;;
;Uang Lembur Pak Ifan 1April'26;;; Rp	50.000,00 ; Rp	70.379.076,93 ;;
;Uang Kouta Internet Rifai Bulan April'26;;; Rp	100.000,00 ; Rp	70.279.076,93 ;;
;Internet Indosat Hifi ;;; Rp	382.950,00 ; Rp	69.896.126,93 ;;
;Pembelian Delta Adib 2April'26;;; Rp	180.000,00 ; Rp	69.716.126,93 ;;
;Tagihan Kyo Jatiwaringin 9-22Februari'26&Tagihan Kyo Astha 23Februari-1Maret'26;; Rp	7.580.000,00 ;; Rp	77.296.126,93 ;;
;Uang Belanja Hilman 3April'26;;; Rp	3.000.000,00 ; Rp	74.296.126,93 ;;
03-Apr;Pembelian Susu Diamond Uht Full Cream@1Liter 24Pack Shopee 3April'26;;; Rp	543.982,00 ; Rp	73.752.144,93 ;;
;Uang Belanja Hilman 3April'26;;; Rp	607.000,00 ; Rp	73.145.144,93 ;;
;Pembelian AA Utom 9-14Maret'26;;; Rp	13.434.000,00 ; Rp	59.711.144,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	59.708.644,93 ;;
;Pembelian Aldi 7-13Maret'26;;; Rp	12.974.250,00 ; Rp	46.734.394,93 ;;
;Pembelian Suminto 10-11Maret'26;;; Rp	180.000,00 ; Rp	46.554.394,93 ;;
;Kembalian Uang Operasional Rifai 3April'26;; Rp	26.000,00 ;; Rp	46.580.394,93 ;;
;Pembelian Aldi 7-13Maret'26;;; Rp	220.000,00 ; Rp	46.360.394,93 ;;
;Pembelian Lestari 4April'26;;; Rp	1.350.000,00 ; Rp	45.010.394,93 ;;
;Uang Belanja Hilman 4April'26;;; Rp	9.000.000,00 ; Rp	36.010.394,93 ;;
04-Apr;Uang Belanja Bagus 4April'26;;; Rp	800.000,00 ; Rp	35.210.394,93 ;;
;Pembelian Delta Adib 4April'26;;; Rp	270.000,00 ; Rp	34.940.394,93 ;;
;Uang Belanja Hilman 6April'26;;; Rp	1.500.000,00 ; Rp	33.440.394,93 ;;
06-Apr;Pembelian Toko Rafflesia 4April'26;;; Rp	350.000,00 ; Rp	33.090.394,93 ;;
;Pembelian Safira 6April'26;;; Rp	412.500,00 ; Rp	32.677.894,93 ;;
;Pembelian Sarung Tangan Hitam Shamrock@50Pcs 5Pack Shopee 6April'26;;; Rp	338.500,00 ; Rp	32.339.394,93 ;;
;Pembelian Sarung Tangan Hitam Shamrock@50Pcs 8Pack Shopee 6April'26;;; Rp	528.500,00 ; Rp	31.810.894,93 ;;
;Pembelian Struk Thermal 58X48 8Pack Shopee 6April'26;;; Rp	41.200,00 ; Rp	31.769.694,93 ;;
;Pembelian Toko Frozen Alfatih 6aPRIL'26;;; Rp	260.000,00 ; Rp	31.509.694,93 ;;
;Uang Lembur Rifai 4April'26;;; Rp	50.000,00 ; Rp	31.459.694,93 ;;
;Uang Lembur Pak Ifan 4April'26;;; Rp	50.000,00 ; Rp	31.409.694,93 ;;
;Uang Lembur Bagus 5April'26;;; Rp	50.000,00 ; Rp	31.359.694,93 ;;
;Uang harian Dandi 4-6April'26;;; Rp	600.000,00 ; Rp	30.759.694,93 ;;
;Uang Lembur Pak Ifan 5April'26;;; Rp	150.000,00 ; Rp	30.609.694,93 ;;
;Pembelian Delta Adib 6April'26;;; Rp	252.000,00 ; Rp	30.357.694,93 ;;
;Uang Belanja Hilman 6April'26;;; Rp	3.245.000,00 ; Rp	27.112.694,93 ;;
;Pembelian Mamasuka Mayonaise@1Kg 10Pack Shopee 6April'26;;; Rp	501.200,00 ; Rp	26.611.494,93 ;;
;Uang Kasbon Pak Ifan 6April'26 Di Cicil 5x 500,000/Bulan;;; Rp	2.500.000,00 ; Rp	24.111.494,93 ;;
;Uang Belanja Hilman 7April'26;;; Rp	3.700.000,00 ; Rp	20.411.494,93 ;;
07-Apr;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 7Pack Shopee 7April'26;;; Rp	968.000,00 ; Rp	19.443.494,93 ;;
;Pembelian Mc Chain Sprial Twister Curly Fries@1,8Kg 8Pack Shopee 7April'26;;; Rp	1.122.720,00 ; Rp	18.320.774,93 ;;
;Pembelian Hijrahfood 7April'26;;; Rp	1.985.500,00 ; Rp	16.335.274,93 ;;
;Pembelian Struk Thermal 80X80 24Pack Shopee 7April'26;;; Rp	325.700,00 ; Rp	16.009.574,93 ;;
;Uang Belanja Hilman 7April'26;;; Rp	1.363.000,00 ; Rp	14.646.574,93 ;;
;Pembelian Bihun Cap Jempol@1Kg 1Pack Shopee 7April'26;;; Rp	88.500,00 ; Rp	14.558.074,93 ;;
;Uang Operasional PakDani/PakIfan 7April'26;;; Rp	50.000,00 ; Rp	14.508.074,93 ;;
;Pembelian Delta Adib 7April'26;;; Rp	1.080.000,00 ; Rp	13.428.074,93 ;;
;Uang Lembur Rifai 6-7April'26;;; Rp	100.000,00 ; Rp	13.328.074,93 ;;
;Uang Lembur Pak Ifan 7April'26;;; Rp	50.000,00 ; Rp	13.278.074,93 ;;
;Uang Belanja Hilman 8April'26;;; Rp	3.000.000,00 ; Rp	10.278.074,93 ;;
;Pembelian Lestari 8April'26;;; Rp	1.475.000,00 ; Rp	8.803.074,93 ;;
;Tagihan Kyo Jatiwaringin 23Februari-1Maret'26;; Rp	1.015.000,00 ;; Rp	9.818.074,93 ;;
08-Apr;Listrik Kantor;;; Rp	2.272.375,00 ; Rp	7.545.699,93 ;;
;Pembelian Safira 8April'26;;; Rp	815.000,00 ; Rp	6.730.699,93 ;;
;Pembelian Delta Adib 8April'26;;; Rp	828.000,00 ; Rp	5.902.699,93 ;;
;Pembelian Tyj Spring Roll Kulit Lumpia@20Pcs 2Pack Shopee 8April'26;;; Rp	55.460,00 ; Rp	5.847.239,93 ;;
;Pembelian Tissue Plenty Kitchen Towel Rolls@2Pcs 24Pack Shopee 8April'26;;; Rp	308.584,00 ; Rp	5.538.655,93 ;;
;Uang Operasional Rifai 8April'26;;; Rp	22.000,00 ; Rp	5.516.655,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	32.000.000,00 ;; Rp	37.516.655,93 ;;
;Pembelian Biji Jali@1Kg 1Pack Shopee 8April'26;;; Rp	87.000,00 ; Rp	37.429.655,93 ;;
;Pembelian Susu Kental Manis Coklat Cap Enak@370Gr 48Can Shopee 8April'26;;; Rp	658.300,00 ; Rp	36.771.355,93 ;;
;Uang Belanja Bagus 8April'26;;; Rp	300.000,00 ; Rp	36.471.355,93 ;;
;Uang Belanja Hilman 8April'26;;; Rp	19.000,00 ; Rp	36.452.355,93 ;;
;Uang Belanja Hilman 9April'26;;; Rp	7.000.000,00 ; Rp	29.452.355,93 ;;
09-Apr;Uang Operasional Rifai 9April'26;;; Rp	52.000,00 ; Rp	29.400.355,93 ;;
;Marketing;;; Rp	52.800,00 ; Rp	29.347.555,93 ;;
;Pembelian Safira 9April'26;;; Rp	385.000,00 ; Rp	28.962.555,93 ;;
;Telkomsel Pak Damar April'26;;; Rp	255.176,00 ; Rp	28.707.379,93 ;;
;Pembelian Sagu Tanu Liauw Liong Pit@1Kg 10Pack Shopee 9April'26;;; Rp	321.700,00 ; Rp	28.385.679,93 ;;
;Marketing;;; Rp	45.000,00 ; Rp	28.340.679,93 ;;
;Uang Belanja Hilman 10April'26;;; Rp	3.000.000,00 ; Rp	25.340.679,93 ;;
;Uang Harian Dandi 8-9April'26;;; Rp	400.000,00 ; Rp	24.940.679,93 ;;
;Uang Lembur Pak Ifan 9Apr'2026;;; Rp	50.000,00 ; Rp	24.890.679,93 ;;
;Marketing;;; Rp	80.000,00 ; Rp	24.810.679,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	24.808.179,93 ;;
;Marketing;;; Rp	50.000,00 ; Rp	24.758.179,93 ;;
10-Apr;Tagihan Daily Bread Tebet 2-8Maret'26;; Rp	485.500,00 ;; Rp	25.243.679,93 ;;
;Tagihan Daily Bread Tebet 23-29Maret'26;; Rp	552.500,00 ;; Rp	25.796.179,93 ;;
;Tagihan Aldi 16-17Maret'26;;; Rp	1.504.750,00 ; Rp	24.291.429,93 ;;
;Tagihan AA Utom 17-20Maret'26;;; Rp	4.784.000,00 ; Rp	19.507.429,93 ;;
;Biaya Bank;;; Rp	2.500,00 ; Rp	19.504.929,93 ;;
;Pembelian Delta Adib 10April'26;;; Rp	882.000,00 ; Rp	18.622.929,93 ;;
;Marketing;;; Rp	74.800,00 ; Rp	18.548.129,93 ;;
;Uang Operasional PakDani/PakIfan 10April'26;;; Rp	152.000,00 ; Rp	18.396.129,93 ;;
;Pembelian Maraschino Frutaneira Cherry@4,5Kg 1Jar Shopee 10April'26;;; Rp	449.500,00 ; Rp	17.946.629,93 ;;
;Marketing;;; Rp	101.000,00 ; Rp	17.845.629,93 ;;
;Uang Belanja Hilman 11April'26;;; Rp	6.000.000,00 ; Rp	11.845.629,93 ;;
;Pembelian Lestari 11April'26;;; Rp	910.000,00 ; Rp	10.935.629,93 ;;
11-Apr;Pembelian Safira 11April'26;;; Rp	380.000,00 ; Rp	10.555.629,93 ;;
;Pembelian Delta Adib 11April'26;;; Rp	738.000,00 ; Rp	9.817.629,93 ;;
;Uang Belanja Hilman 13April'26;;; Rp	3.000.000,00 ; Rp	6.817.629,93 ;;
;Disma Operasional Cost Dari Bank Bri;; Rp	33.000.000,00 ;; Rp	39.817.629,93 ;;
13-Apr;Pembelian Kecap Manis Cap Anggur @6Liter 2Jrg Shopee 13April'26;;; Rp	361.048,00 ; Rp	39.456.581,93 ;;
;Pembelian Minyak Vipco@1Kg 12Pack Shopee 13April'26;;; Rp	280.199,00 ; Rp	39.176.382,93 ;;
;Pembelian Milac Gold Cooking Cream@1Liter 2Pack Shopee 13April'26;;; Rp	156.120,00 ; Rp	39.020.262,93 ;;
;Pembelian Monin Syrup Hazelnut@700ML 1Btl  1Btl Shopee 13April'26;;; Rp	151.660,00 ; Rp	38.868.602,93 ;;
;Uang Belanja Hilman 13April'26;;; Rp	4.978.000,00 ; Rp	33.890.602,93 ;;
;Pembelian Delta Adib 13April'26;;; Rp	828.000,00 ; Rp	33.062.602,93 ;;
;Pengembalian Dana Refund Minyak Vipco@1Liter 12Pack Shopee 13April'26;; Rp	280.199,00 ;; Rp	33.342.801,93 ;;
;Pembelian Lafonte Spaghetti@1Kg 10Pack Shopee 13April'26;;; Rp	312.700,00 ; Rp	33.030.101,93 ;;
;Pembelian Sunlight@4,5Liter 5Jrg Tokopedia 13April'26;;; Rp	514.150,00 ; Rp	32.515.951,93 ;;
;Pembelian Cireng Brecxelle Isi 20Pcs 20Pack Shopee 13April'26;;; Rp	311.800,00 ; Rp	32.204.151,93 ;;
;Pembelian Bernardi Corned Beef@290Gr 10Can Shopee 13April'26;;; Rp	563.000,00 ; Rp	31.641.151,93 ;;
;Pembelian Grapeseed Oil Borges@1Liter 5Btl Shopee 13April'26;;; Rp	688.000,00 ; Rp	30.953.151,93 ;;
;Pembelian Heinz Cuka Putih@473Ml 3Btl Shopee 13April'26;;; Rp	111.375,00 ; Rp	30.841.776,93 ;;
;Pembelian Sirup Sakura Dripp@760Ml 1Btl Shopee 13April'26;;; Rp	117.700,00 ; Rp	30.724.076,93 ;;
;Pembelian Sosis Kimbo Isi 25Pcs Shopee 13April'26;;; Rp	345.050,00 ; Rp	30.379.026,93 ;;
;Pembelian Lestari 13April'26;;; Rp	1.980.000,00 ; Rp	28.399.026,93 ;;
;Pembelian Struk Thermal 58X48 8Pack Shopee 13April'26;;; Rp	41.200,00 ; Rp	28.357.826,93 ;;
;Pembelian Minyak Vipco@1Kg 12Pack Shopee 13April'26;;; Rp	281.595,00 ; Rp	28.076.231,93 ;;
;Pembelian Struk Thermal 80X80 15Pack Shopee 13April'26;;; Rp	229.000,00 ; Rp	27.847.231,93 ;;
;Uang Lembur Pak Ifan 10&13April'26;;; Rp	100.000,00 ; Rp	27.747.231,93 ;;
;Uang Belanja Hilman 14April'26;;; Rp	11.000.000,00 ; Rp	16.747.231,93 ;;
;Pembelian Beef Bacon@1Kg 1Pack Shopee 13April'26;;; Rp	337.500,00 ; Rp	16.409.731,93 ;;
